title,price,mileage,location,year,trim,state,distance,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_MI,state_MN,state_MO,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_WA,state_WI,trim_S,trim_SE,trim_SEL,trim_SES,trim_ST,trim_ST Line,trim_Titanium
2017 Ford Fiesta SE,6500,108362,"Des Moines, IA (606 mi.)",2017,SE,IA,606,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012 Ford Fiesta SE 4dr Sedan,3795,135295,"Marietta, GA (1,196 mi.)",2012,SE,GA,1196,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta SE,6995,104718,"Des Moines, IA (606 mi.)",2017,SE,IA,606,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta SE,8000,79609,"Scottsburg, IN (1,027 mi.)",2017,SE,IN,1027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015 Ford Fiesta SE,3999,123679,"Everett, WA (1,026 mi.)",2015,SE,WA,1026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,8626,78437,"Hillsdale, MI (1,070 mi.)",2019,SE,MI,1070,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta ST Line,8995,96017,"Longmont, CO (28 mi.)",2019,ST Line,CO,28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019 Ford Fiesta SE,8994,63884,"Colorado Springs, CO (65 mi.)",2019,SE,CO,65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018 Ford Fiesta S,8995,71689,"Des Moines, IA (606 mi.)",2018,S,IA,606,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019 Ford Fiesta SE,8600,78515,"Indianapolis, IN (1,000 mi.)",2019,SE,IN,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014 Ford Fiesta ST,5995,148000,"Willoughby, OH (1,236 mi.)",2014,ST,OH,1236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016 Ford Fiesta SE,8499,71875,"North Attleborough, MA (1,753 mi.)",2016,SE,MA,1753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015 Ford Fiesta SE,7452,56715,"Orlando, FL (1,546 mi.)",2015,SE,FL,1546,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012 Ford Fiesta S,4977,80295,"Colorado Springs, CO (66 mi.)",2012,S,CO,66,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019 Ford Fiesta SE,8525,50534,"Cincinnati, OH (1,091 mi.)",2019,SE,OH,1091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012 Ford Fiesta SE,4495,140992,"Rockville, MD (1,483 mi.)",2012,SE,MD,1483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015 Ford Fiesta SE,5999,51119,"Spring Hill, FL (1,491 mi.)",2015,SE,FL,1491,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,12888,54196,"Kent, OH (1,240 mi.)",2019,SE,OH,1240,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018 Ford Fiesta SE,9495,74200,"Omaha, NE (480 mi.)",2018,SE,NE,480,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013 Ford Fiesta SE,4495,130414,"Irvington, NJ (1,615 mi.)",2013,SE,NJ,1615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2011 Ford Fiesta SE,5498,87941,"Fort Pierce, FL (1,648 mi.)",2011,SE,FL,1648,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,4999,119509,"Bristol, PA (1,588 mi.)",2019,SE,PA,1588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018 Ford Fiesta SE,7696,58572,"West Palm Beach, FL (1,690 mi.)",2018,SE,FL,1690,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016 Ford Fiesta SE,7995,57301,"Des Moines, IA (606 mi.)",2016,SE,IA,606,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,11251,37888,"Oxnard, CA (871 mi.)",2019,SE,CA,871,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015 Ford Fiesta SE,7495,52914,"Avon, MA (1,767 mi.)",2015,SE,MA,1767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013 Ford Fiesta SE 4dr Sedan,3950,209211,"Kansas City, KS (542 mi.)",2013,SE,KS,542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014 Ford Fiesta SE,4999,95458,"Bourbonnais, IL (904 mi.)",2014,SE,IL,904,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta SE,8995,62404,"Des Moines, IA (610 mi.)",2017,SE,IA,610,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta ST,8495,144123,"Des Moines, IA (610 mi.)",2019,ST,IA,610,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015 Ford Fiesta SE,6195,107413,"Santa Ana, CA (827 mi.)",2015,SE,CA,827,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018 Ford Fiesta ST,11995,65782,"Des Moines, IA (610 mi.)",2018,ST,IA,610,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012 Ford Fiesta SE,4955,107148,"Akron, OH (1,235 mi.)",2012,SE,OH,1235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018 Ford Fiesta SE,9995,58094,"Pueblo, CO (102 mi.)",2018,SE,CO,102,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta S,9444,60471,"Burien, WA (1,016 mi.)",2019,S,WA,1016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2016 Ford Fiesta SE,7400,84723,"Avon, MA (1,767 mi.)",2016,SE,MA,1767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,10285,19801,"Tampa, FL (1,527 mi.)",2019,SE,FL,1527,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta SE,7991,94025,"WAITE PARK, MN (676 mi.)",2017,SE,MN,676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018 Ford Fiesta SE,7698,51448,"Sebring, FL (1,588 mi.)",2018,SE,FL,1588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta SE,7995,77219,"Crestwood, KY (1,049 mi.)",2017,SE,KY,1049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018 Ford Fiesta ST,12344,115227,"Bloomfield Hills, MI (1,140 mi.)",2018,ST,MI,1140,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015 Ford Fiesta SE,5990,102834,"Indianapolis, IN (999 mi.)",2015,SE,IN,999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016 Ford Fiesta SE,6995,73334,"North Olmsted, OH (1,211 mi.)",2016,SE,OH,1211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015 Ford Fiesta SE,6999,98838,"Norton, OH (1,229 mi.)",2015,SE,OH,1229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012 Ford Fiesta S,4990,51165,"Cleveland, OH (1,230 mi.)",2012,S,OH,1230,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016 Ford Fiesta S,5500,93300,"Lewis Center, OH (1,161 mi.)",2016,S,OH,1161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2014 Ford Fiesta ST,7990,89326,"Cleveland, OH (1,230 mi.)",2014,ST,OH,1230,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015 Ford Fiesta SE,5440,121458,"Inverness, FL (1,489 mi.)",2015,SE,FL,1489,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013 Ford Fiesta SE,4198,129317,"Woodhaven, MI (1,144 mi.)",2013,SE,MI,1144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,6500,91857,"Saint Charles, MO (775 mi.)",2019,SE,MO,775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012 Ford Fiesta S,3499,110062,"Merrillville, IN (928 mi.)",2012,S,IN,928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019 Ford Fiesta SE,7995,113075,"Roy, WA (1,011 mi.)",2019,SE,WA,1011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2013 Ford Fiesta SE,5995,132264,"Roy, WA (1,011 mi.)",2013,SE,WA,1011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2017 Ford Fiesta S,5720,62854,"Stafford, VA (1,476 mi.)",2017,S,VA,1476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2013 Ford Fiesta S 4dr Sedan,3950,186779,"Kansas City, KS (542 mi.)",2013,S,KS,542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017 Ford Fiesta ST,8990,107466,"Tucson, AZ (618 mi.)",2017,ST,AZ,618,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013 Ford Fiesta S 4dr Sedan,5000,70093,"Largo, FL (1,507 mi.)",2013,S,FL,1507,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2014 Ford Fiesta S,5999,64000,"Houston, TX (882 mi.)",2014,S,TX,882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2015 Ford Fiesta SE 4dr Sedan,4999,136258,"Bordentown, NJ (1,596 mi.)",2015,SE,NJ,1596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,8994,42792,"Hialeah, FL (1,713 mi.)",2019,SE,FL,1713,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta S,7799,81592,"Lee's Summit, MO (570 mi.)",2017,S,MO,570,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016 Ford Fiesta S,6299,121810,"Philadelphia, PA (1,571 mi.)",2016,S,PA,1571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016 Ford Fiesta S,8000,66377,"Houston, TX (900 mi.)",2016,S,TX,900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2017 Ford Fiesta SE,7995,72272,"Clearwater, FL (1,505 mi.)",2017,SE,FL,1505,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016 Ford Fiesta SE,6987,60509,"Manchester, NH (1,741 mi.)",2016,SE,NH,1741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014 Ford Fiesta Titanium Hatchback,5988,117000,"Glendale, AZ (586 mi.)",2014,Titanium,AZ,586,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016 Ford Fiesta S,8895,66720,"Shohola, PA (1,573 mi.)",2016,S,PA,1573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013 Ford Fiesta SE,7777,58700,"Phoenix, AZ (576 mi.)",2013,SE,AZ,576,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015 Ford Fiesta SE,7995,106000,"Concord, NH (1,737 mi.)",2015,SE,NH,1737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012 Ford Fiesta 5dr HB SE,3995,103020,"Phoenix, AZ (581 mi.)",2012,SE,AZ,581,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2011 Ford Fiesta S,4999,47789,"Worcester, MA (1,730 mi.)",2011,S,MA,1730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019 Ford Fiesta SE,3899,133628,"Paterson, NJ (1,616 mi.)",2019,SE,NJ,1616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta Titanium,6975,93345,"Monroe, NC (1,372 mi.)",2017,Titanium,NC,1372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018 Ford Fiesta ST,12299,76082,"Mountain Lakes, NJ (1,601 mi.)",2018,ST,NJ,1601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018 Ford Fiesta ST,12599,96781,"Woodridge, NJ (1,620 mi.)",2018,ST,NJ,1620,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011 Ford Fiesta SE,4499,155137,"Ames, IA (613 mi.)",2011,SE,IA,613,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017 Ford Fiesta SE,5997,123373,"Tacoma, WA (1,015 mi.)",2017,SE,WA,1015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2017 Ford Fiesta Titanium,15998,46105,"Merriam, KS (551 mi.)",2017,Titanium,KS,551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011 Ford Fiesta SE 4dr Sedan,1200,156544,"Pompano Beach, FL (1,706 mi.)",2011,SE,FL,1706,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013 Ford Fiesta SE,5995,124000,"Concord, NH (1,737 mi.)",2013,SE,NH,1737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,9995,77317,"Harriman, TN (1,142 mi.)",2019,SE,TN,1142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2013 Ford Fiesta SE,6988,47045,"Keyport, NJ (1,617 mi.)",2013,SE,NJ,1617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019 Ford Fiesta SE,6750,91656,"Houston, TX (876 mi.)",2019,SE,TX,876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2014 Ford Fiesta ST,5500,177292,"Orlando, FL (1,550 mi.)",2014,ST,FL,1550,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017 Ford Fiesta SE,6475,63856,"Shelby, NC (1,316 mi.)",2017,SE,NC,1316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015 Ford Fiesta Titanium,7995,65426,"Des Moines, IA (604 mi.)",2015,Titanium,IA,604,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015 Ford Fiesta S,3750,169843,"Kansas City, MO (554 mi.)",2015,S,MO,554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019 Ford Fiesta ST 4dr Hatchback,15988,55001,"St Charles, IL (885 mi.)",2019,ST,IL,885,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013 Ford Fiesta SE,6999,64228,"Whitman, MA (1,771 mi.)",2013,SE,MA,1771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
